Date,CA - ETo (in),CA - Precip (in),CA - Sol Rad (Ly/day),CA - Avg Vap Pres (mBars),CA - Max Air Temp (F),CA - Min Air Temp (F),CA - Avg Air Temp (F),CA - Max Rel Hum (%),CA - Min Rel Hum (%),CA - Avg Rel Hum (%),CA - Dew Point (F),CA - Avg Wind Speed (mph),CA - Wind Run (miles),CA - Avg Soil Temp (F)
2023-03-12,0.0875,0.22875,313.75,13.6375,68.15,49.925,58.0125,98.25,61.625,83.125,52.8375,4.7875,114.7375,54.425
2023-03-13,0.12875,0.04375,438.125,13.45,71.625,48.025,59.6375,97.75,52.25,77.25,52.4375,4.2625,102.3625,55.2875
2023-03-14,0.045,0.34125,168.5,14.775,65.925,53.0125,58.3875,97.125,71.25,88.375,54.975,9.0875,217.95,56.075
2023-03-15,0.11125,0.13375,426.75,11.0375,60.75,42.925,52.075,97.25,62.125,83.0,47.0375,6.6625,159.8,55.5875
2023-03-16,0.13,0.00125,496.0,9.9875,64.5,38.9125,52.025,98.5,50.75,75.375,44.45,3.05,73.2,54.95
2023-03-17,0.135,0.0,490.5,10.9375,68.3625,40.6625,54.3375,98.625,49.75,75.875,46.8,3.4625,83.1625,55.1625
2023-03-18,0.1175,0.0,394.5,11.3,70.0625,41.7,57.1,98.375,40.5,71.0,47.75,3.825,91.425,55.475
2023-03-19,0.06,0.15625,190.625,12.3125,65.35,51.35,56.875,92.5,52.375,78.0,50.05,7.425,178.1,55.9375
2023-03-20,0.105,0.0087499999999999,384.0,11.65,65.175,48.925,55.675,95.75,54.875,77.125,48.5875,4.2375,101.85,56.0875
2023-03-21,0.08625,0.41,267.75,10.5875,61.1125,46.15,51.525,97.0,58.0,81.5,46.0375,9.6,230.6,55.9125
2023-03-22,0.06875,0.11875,263.625,10.425,57.5875,45.3875,50.5375,94.25,67.125,83.25,45.6,7.9,189.675,54.6625
2023-03-23,0.085,0.04125,310.25,10.2375,58.5625,43.825,50.875,97.125,59.875,80.875,45.1625,5.6,134.475,54.625
2023-03-24,0.15375,0.0,561.875,7.375,58.075,39.7875,48.65,90.5,40.25,63.125,36.575,7.8875,189.7375,54.1125
2023-03-25,0.15625,0.0,544.875,6.875,59.0125,36.3625,47.1875,90.5,35.625,62.25,34.9125,6.9875,167.625,53.55
2023-03-26,0.16125,0.0,570.25,6.375,58.6,34.3375,46.15,90.375,30.5,60.0,32.9875,6.15,147.6625,53.125
2023-03-27,0.15375,0.0,553.25,7.0375,64.85,31.7125,49.0,94.375,32.0,59.375,35.4125,3.9125,94.1375,52.95
2023-03-28,0.06875,0.30125,184.25,8.6375,62.375,39.0625,51.4875,96.875,35.125,66.75,40.65,6.3625,153.0375,53.175
2023-03-29,0.0825,0.145,342.125,9.2625,57.1875,41.6125,48.725,97.875,59.125,79.625,42.5375,5.9125,142.02499999999998,52.9125
2023-03-30,0.10125,0.00375,401.0,9.125,58.9375,40.075,48.475,97.5,52.125,78.625,42.125,4.3375,104.3875,53.15
2023-03-31,0.14375,0.0,548.0,9.0125,64.4,36.6375,50.5875,97.75,46.0,71.75,41.7875,3.15,75.85,53.55
2023-04-01,0.15875,0.0,578.75,9.575,66.8875,38.6125,52.9375,96.625,44.5,69.75,43.375,4.2,101.2625,54.475
2023-04-02,0.15125,0.0,513.75,10.3,66.5875,41.7,54.1875,97.625,51.5,71.875,45.3125,6.1,146.7375,55.2625
2023-04-03,0.19625,0.0,594.375,6.1375,57.5125,38.3125,48.5125,80.75,27.25,52.875,32.0625,11.125,266.8375,54.9375
2023-04-04,0.17125,0.0,602.5,6.0875,59.4875,33.55,46.7625,89.875,29.75,55.875,31.9,5.95,142.8125,53.825
2023-04-05,0.15875,0.0,577.5,7.1125,63.2875,32.9,48.5875,92.125,35.5,60.875,35.6375,3.6625,87.8,53.7875
2023-04-06,0.17,0.0,573.625,8.2875,70.1,35.8125,54.2625,94.0,29.875,57.75,39.6625,3.3625,80.825,54.425
2023-04-07,0.1125,0.0325,365.0,10.9,68.4625,48.325,57.6,90.625,46.375,67.625,46.725,4.175,100.525,56.2
2023-04-08,0.15625,0.0,530.5,12.2875,71.5375,46.1,58.75,96.75,50.0,72.625,49.95,3.9625,94.875,57.2125
2023-04-09,0.19,0.0,599.875,12.0375,77.0375,45.4125,61.1875,96.375,39.625,65.125,49.3875,3.825,91.75,58.4375
2023-04-10,0.20375,0.0,600.125,13.65,85.45,47.4625,65.975,93.75,36.0,62.625,52.7875,3.9,93.1625,59.525
2023-04-11,0.1875,0.0,570.5,13.2125,74.5125,50.85,62.0375,92.25,46.625,69.375,51.8875,6.4875,155.825,60.6375
2023-04-12,0.18875,0.0,603.75,8.737499999999999,67.8125,44.35,56.5,83.75,37.375,56.375,40.9125,6.725,161.5875,59.975
2023-04-13,0.21,0.0,633.5,6.6125,66.525,42.125,53.825,81.875,27.125,46.875,33.7625,6.925,166.0375,59.1125
2023-04-14,0.1875,0.0,628.625,8.0625,71.2375,37.075,55.2125,87.25,33.125,54.25,38.825,3.625,86.625,58.6
2023-04-15,0.2,0.0,636.75,9.85,75.55,41.375,58.7125,90.0,35.125,58.625,44.025,3.85,92.2,59.2
2023-04-16,0.2075,0.0,625.875,10.725,74.3125,44.3875,59.075,92.375,40.25,62.75,46.3125,6.2,148.9375,59.775
2023-04-17,0.18125,0.0,558.0,9.3875,68.9375,43.975,56.5375,90.375,38.125,60.25,42.8625,6.1625,147.9375,59.775
2023-04-18,0.18375,0.0,560.5,7.6375,64.55,41.5375,52.9625,87.25,32.125,55.625,37.475,6.4875,155.75,59.3625
2023-04-19,0.2075,0.0,653.625,7.1375,66.375,37.6875,52.725,84.875,30.0,52.5,35.7375,6.65,159.675,58.3375
2023-04-20,0.21875,0.0,646.125,7.75,72.4625,39.65,57.1375,82.875,26.75,48.75,37.6125,5.4,129.675,58.5375
2023-04-21,0.22625,0.00125,635.75,10.6625,80.075,44.15,63.3,81.875,32.625,53.625,46.0375,4.95,119.1625,59.5125
2023-04-22,0.24125,0.0,633.0,12.3625,82.7,51.275,67.5375,83.875,33.625,53.875,50.075,5.625,134.9,61.099999999999994
2023-04-23,0.235,0.0,641.125,13.1125,82.175,51.425,67.0375,84.875,38.375,58.125,51.6625,5.525,132.6375,62.3375
2023-04-24,0.24125,0.0,654.5,10.65,82.65,48.7375,65.775,85.875,26.0,49.25,45.9375,5.2125,125.45,62.975
2023-04-25,0.24125,0.0,656.5,10.125,82.8125,46.4625,65.0625,81.75,26.125,47.875,44.575,4.8375,115.95,63.025
2023-04-26,0.23875,0.0,654.5,11.4125,87.7,48.5,69.125,81.625,24.375,47.125,47.7,3.575,86.0125,63.5875
2023-04-27,0.24125,0.0,650.625,12.8125,90.9375,51.5875,71.9375,83.5,25.75,48.0,50.7,3.4,81.4,64.5875
2023-04-28,0.25125,0.0,647.0,13.5875,93.4,54.1375,74.5375,82.75,26.0,47.0,52.475,3.9125,94.2625,65.825
2023-04-29,0.2425,0.0,587.75,14.3,90.075,57.1875,74.1625,80.75,30.75,50.125,53.95,4.825,115.775,67.15
2023-04-30,0.2675,0.0,636.5,11.0375,81.4625,53.0625,67.4875,72.0,30.875,48.875,47.05,8.2,196.525,67.3875
2023-05-01,0.17875,0.0,531.75,8.725,67.175,45.5625,56.3875,76.5,41.875,56.375,40.95,6.7625,162.05,65.3625
2023-05-02,0.1425,0.0625,447.125,9.3125,63.9375,46.35,54.725,82.375,46.75,64.375,42.625,6.2375,149.55,63.8
2023-05-03,0.1225,0.035,396.75,9.45,64.075,43.8625,55.0625,92.125,43.5,64.125,43.0125,5.1,122.45,62.85
2023-05-04,0.1149999999999999,0.1275,404.75,11.55,65.2375,48.6625,55.1625,95.75,51.625,78.125,48.3875,4.325,103.9125,62.2625
2023-05-05,0.1375,0.01375,452.875,11.2375,68.375,47.1375,57.55,96.625,44.75,69.5,47.6,4.0,96.05,62.45
2023-05-06,0.135,0.03875,424.125,11.45,68.4125,49.7125,58.425,93.75,46.75,69.0,48.0375,4.75,114.2125,62.725
2023-05-07,0.1875,0.0,592.75,11.225,74.425,46.5625,60.2625,94.0,37.875,63.125,47.5875,4.4,106.1875,62.875
2023-05-08,0.21125,0.0,619.25,10.6625,74.4625,46.425,60.75,89.625,38.5,59.375,46.175,6.075,145.5125,63.4375
2023-05-09,0.18125,0.0,516.5,11.0125,72.7875,47.9375,60.1625,85.875,44.75,62.125,47.0625,6.5375,156.725,63.6375
2023-05-10,0.2075,0.0,689.875,10.4625,73.9625,47.4875,61.7375,91.75,37.625,56.375,45.6125,5.2375,125.25,63.875
2023-05-11,0.22,0.0,636.25,10.6625,77.7875,45.5625,62.2625,89.25,31.125,56.125,46.1,5.4625,131.05,64.125
2023-05-12,0.23,0.0,627.5,13.0375,84.3,48.9625,67.95,87.125,35.625,56.125,51.4125,4.3875,105.2,65.53750000000001
2023-05-13,0.23625,0.0,627.625,15.55,91.25,55.2375,74.05,87.25,32.75,54.25,56.275,3.475,83.425,67.95
2023-05-14,0.26875,0.0,626.75,14.5625,95.2625,59.125,76.7,83.875,21.75,47.25,54.2375,4.9,117.5375,69.7375
2023-05-15,0.2625,0.0,706.75,14.8375,91.6875,59.9375,76.2125,82.625,29.125,50.0,55.025,5.7125,136.9875,70.375
2023-05-16,0.28375,0.0,680.75,15.0375,92.025,57.95,75.775,84.0,29.625,50.125,55.4,5.875,140.85,71.0375
2023-05-17,0.2925,0.0,684.25,13.8625,94.2,57.7625,76.85,79.25,23.875,44.75,52.8875,5.375,129.2625,71.3875
2023-05-18,0.28875,0.0,699.75,12.9,92.875,56.0125,75.33749999999999,77.875,24.25,44.0,50.8625,5.625,134.7375,71.475
2023-05-19,0.27875,0.0,691.75,13.025,90.9125,56.25,74.225,74.375,27.0,45.875,51.275,5.1,122.65,71.6
2023-05-20,0.27125,0.0,691.25,13.0625,88.6375,56.175,72.7875,74.125,28.25,48.5,51.425,5.4,129.3625,71.725
2023-05-21,0.2625,0.0,679.875,13.875,91.0125,56.6625,73.7375,80.625,28.25,49.75,53.0125,4.65,111.4,71.8375
2023-05-22,0.2774999999999999,0.0,693.75,13.875,93.825,59.2625,77.4,75.625,27.125,44.375,52.95,4.475,107.8125,72.3125
2023-05-23,0.255,0.0,665.375,12.0625,85.825,55.8875,69.925,73.0,29.875,49.0,49.35,5.25,125.5875,72.3625
2023-05-24,0.235,0.0,707.25,11.8375,79.5375,50.6125,64.8875,81.25,36.375,56.625,48.95,4.525,109.1,71.7625
2023-05-25,0.2375,0.0,696.25,12.325,80.0,50.2875,65.075,85.5,39.375,58.625,50.025,4.625,111.1125,72.175
2023-05-26,0.23375,0.0,680.875,12.85,79.2625,52.5875,65.7875,83.375,42.0,59.75,51.175,4.8,114.7625,72.7625
2023-05-27,0.24875,0.0,691.5,13.2875,83.925,54.0625,68.8125,82.625,35.625,55.5,51.9625,4.875,116.7625,72.7375
2023-05-28,0.22375,0.0,591.0,13.0125,82.425,54.9,68.2125,82.0,37.125,55.75,51.5,5.5875,133.8,72.85
2023-05-29,0.24125,0.0,664.0,12.5625,81.2125,55.175,66.725,79.5,37.875,56.625,50.5,5.2625,126.2125,72.875
2023-05-30,0.21875,0.0,617.375,12.575,78.6125,54.8625,65.9375,79.375,41.375,58.25,50.575,5.0,120.675,72.4375
2023-05-31,0.2425,0.0,687.5,12.25,81.975,53.6625,67.2875,79.375,33.375,54.125,49.8625,4.8125,115.3,72.5
2023-06-01,0.26,0.0,747.625,11.2,83.9875,52.5125,68.975,78.625,29.375,47.125,47.2875,5.1875,124.3625,72.95
2023-06-02,0.26125,0.0,716.25,11.725,85.85000000000001,50.525,68.9,81.375,26.75,49.125,48.525,4.4875,107.975,72.8875
2023-06-03,0.26875,0.0,698.375,12.8875,90.85,53.0,73.5375,81.375,27.375,46.0,50.8875,3.8625,92.1375,73.325
2023-06-04,0.28625,0.0,686.875,13.2875,94.45,57.2,77.175,75.0,24.125,42.5,51.5625,4.3375,104.1375,73.95
2023-06-05,0.21375,0.0,507.125,13.9875,85.0375,60.425,72.4125,72.5,37.25,51.875,53.3125,5.55,133.1125,73.9375
2023-06-06,0.2025,0.0375,554.625,14.0875,78.8625,58.3125,67.7375,80.25,45.875,60.875,53.6375,5.425,130.4625,73.2125
2023-06-07,0.14875,0.06625,459.625,14.875,76.125,58.4875,66.65,83.875,53.875,67.5,55.1875,4.4625,107.6625,72.4875
2023-06-08,0.2075,0.0,566.875,15.1625,82.2625,60.55,70.2875,78.875,43.75,60.125,55.625,4.9,117.5375,72.6875
2023-06-09,0.255,0.0,663.625,14.8125,84.4375,57.9375,71.3125,81.375,39.75,57.0,54.975,6.1,146.4375,73.2
2023-06-10,0.2075,0.0,536.0,13.0,82.35,57.45,68.5875,78.5,32.375,54.875,51.3625,5.5,131.95,73.08749999999999
2023-06-11,0.2075,0.00375,554.5,13.6875,82.55,56.625,68.575,78.5,39.875,57.625,52.75,4.55,108.8375,72.875
2023-06-12,0.2324999999999999,0.0,654.125,14.3625,82.45,55.6375,69.0125,83.375,41.875,59.625,54.15,4.4,105.375,72.9375
2023-06-13,0.2575,0.0,676.125,15.1625,86.0,57.6125,71.89999999999999,81.0,39.875,56.875,55.6625,5.175,124.1125,73.9375
2023-06-14,0.2625,0.0,694.25,15.9375,89.425,62.125,75.8125,76.25,37.5,52.75,57.0,4.7875,114.825,75.075
2023-06-15,0.27125,0.0,687.0,16.2,89.85,60.4375,75.1625,76.875,37.0,54.625,57.425,5.35,128.575,75.5875
2023-06-16,0.275,0.00125,686.75,15.5375,90.75,60.475,75.825,80.375,31.75,51.375,56.3,4.8875,117.35,75.675
2023-06-17,0.27875,0.0,683.875,15.225,94.4875,60.6375,77.8375,78.5,29.375,47.25,55.4875,4.325,104.025,76.1375
2023-06-18,0.3025,0.0,691.75,13.225,89.15,59.4375,74.85,70.5,30.375,45.125,51.85,6.862500000000001,164.7375,76.2875
2023-06-19,0.28125,0.0,725.125,9.375,78.1375,51.775,65.3875,70.375,26.875,44.25,42.6875,7.5,179.75,74.8375
2023-06-20,0.28,0.0,730.25,8.9625,79.875,48.6875,65.1125,73.5,21.625,42.625,41.35,6.6625,159.45,73.2625
2023-06-21,0.26375,0.0,770.625,9.325,84.2875,49.6875,69.2625,77.125,20.125,39.125,42.4,4.375,105.225,72.8625
2023-06-22,0.25375,0.0,661.375,11.1375,81.65,51.45,66.625,76.875,32.0,50.25,47.275,5.7375,137.4875,73.15
2023-06-23,0.2375,0.0,701.375,12.4125,80.5,50.675,66.0,84.25,37.75,56.875,50.2,4.15,99.65,73.4625
2023-06-24,0.235,0.0,631.625,13.375,83.675,55.0,68.8125,82.75,35.625,55.875,52.2125,5.3375,128.2375,74.6875
2023-06-25,0.26875,0.0,700.75,13.3,83.35,56.0875,69.3375,79.375,36.0,54.625,52.0625,6.6375,159.0125,74.8
2023-06-26,0.26375,0.0,712.625,12.9125,85.6,53.7625,70.4375,84.625,28.875,51.0,51.3,5.375,129.26250000000002,74.6375
2023-06-27,0.255,0.0,666.0,13.3,86.375,54.7125,70.7625,81.375,32.5,52.0,52.0125,4.7625,114.8,74.6125
2023-06-28,0.27375,0.0,694.0,14.4625,89.6,56.225,73.675,79.0,32.75,51.25,54.3375,5.075,121.6875,74.8375
2023-06-29,0.27625,0.0,699.375,15.95,94.375,59.7,77.675,78.0,31.625,49.25,56.95,3.925,94.4125,75.7875
2023-06-30,0.29375,0.0,694.75,18.2375,101.3375,64.425,83.95,77.375,27.0,46.25,60.6125,3.7875,90.8,77.1375
2023-07-01,0.31875,0.0,698.375,18.1125,105.1125,67.0875,87.0,76.125,21.625,41.75,60.2875,4.7125,113.2375,78.4375
2023-07-02,0.32875,0.0,689.0,16.5625,105.05,68.1125,87.5625,72.375,20.625,37.5,57.675,5.2625,126.525,79.175
2023-07-03,0.3125,0.0,708.0,13.325,100.8375,65.2875,82.825,65.125,19.0,35.375,51.7625,4.6,110.4375,79.3875
2023-07-04,0.2925,0.0,717.75,12.625,96.5,60.375,78.675,66.125,22.125,38.625,50.325,4.4375,106.3875,78.875
2023-07-05,0.28625,0.0,713.0,13.3,94.7875,59.3625,76.775,71.0,24.5,43.25,51.7625,4.9125,117.425,78.625
2023-07-06,0.285,0.0,753.75,13.7125,91.15,58.0,74.6625,76.75,28.75,47.625,52.8,5.55,133.3125,78.375
2023-07-07,0.275,0.0,717.875,13.95,89.7875,56.175,72.9625,82.375,29.375,50.75,53.375,5.5125,132.1,78.0125
2023-07-08,0.28375,0.0,718.875,12.1375,87.3375,55.6,71.9875,72.25,26.625,45.625,49.475,6.2875,150.9625,77.275
2023-07-09,0.27125,0.0,712.0,11.9125,85.8125,54.525,70.0125,74.5,29.125,48.375,48.9625,5.875,140.95,76.575
2023-07-10,0.2625,0.0,713.625,12.9875,89.3625,53.6875,71.7875,82.75,24.375,49.125,51.375,4.4625,107.3,76.3
2023-07-11,0.28125,0.0,746.75,13.5625,98.6125,57.4125,79.025,79.875,21.125,40.375,52.2375,3.4,81.8,76.8
2023-07-12,0.3,0.0,714.875,13.0375,98.27142857142856,60.325,80.15,72.25,19.0,37.75,51.075,4.3875,105.5125,77.33749999999999
2023-07-13,0.3025,0.0,715.75,14.2125,97.41428571428573,59.6125,80.075,73.5,22.25,41.0,53.6375,4.75,113.8125,77.9125
2023-07-14,0.295,0.0,710.5,15.975,99.05,60.7375,81.1375,77.125,25.0,44.5,56.8875,4.4625,106.725,78.8375
2023-07-15,0.29625,0.0,699.375,18.4,103.15714285714286,64.425,84.925,77.125,24.5,45.25,60.65,3.7875,90.95,79.3625
2023-07-16,0.26875,0.0,609.375,21.5,105.55714285714284,68.4,88.3,76.875,27.5,45.714285714285715,63.42857142857143,3.375,81.0875,80.6625
2023-07-17,0.2725,0.0,594.25,20.2875,104.31428571428572,72.2125,88.275,70.75,25.875,42.714285714285715,61.4,4.0,96.4625,82.0375
2023-07-18,0.27375,0.0,625.375,17.1375,99.95714285714288,69.5375,85.25,68.875,23.75,40.285714285714285,56.58571428571429,4.2,101.05,81.975
2023-07-19,0.2875,0.0,669.125,17.4,99.0,66.2875,83.4875,70.0,24.875,42.57142857142857,55.67142857142857,4.425,106.35,81.425
2023-07-20,0.29,0.0,688.375,18.5875,99.71428571428572,63.337500000000006,83.0625,74.5,25.5,44.285714285714285,56.457142857142856,4.425,106.125,81.2375
2023-07-21,0.29,0.0,680.875,18.15,101.94285714285716,62.7625,84.025,78.875,24.5,44.142857142857146,58.1,3.8125,91.9625,81.2375
2023-07-22,0.28875,0.0,669.125,19.1625,104.22857142857144,66.75,86.6875,75.25,22.875,42.42857142857143,58.91428571428571,3.5,84.1375,81.7875
2023-07-23,0.26,0.0,555.25,18.7375,102.81428571428572,70.925,87.5,72.0,26.0,41.142857142857146,59.07142857142857,4.125,98.9125,82.275
2023-07-24,0.29125,0.0,633.5,14.875,97.32857142857142,65.1,82.7,66.375,21.375,38.875,54.5625,5.05,121.75,81.7375
2023-07-25,0.27625,0.0,690.125,14.7375,98.1375,62.0375,81.225,70.75,22.625,40.875,54.625,4.225,101.5125,80.8
2023-07-26,0.285,0.0,675.5,15.7375,99.85,63.35,82.5625,75.0,23.125,42.25,56.4,4.1,98.4375,80.8875
2023-07-27,0.28875,0.0,705.5,14.675,98.3375,64.2625,81.5625,71.625,22.375,40.625,54.575,4.925,118.225,81.0125
2023-07-28,0.2875,0.0,682.25,13.1875,96.0625,60.2,79.225,67.125,23.0,39.125,51.6375,4.6875,112.35,80.9125
2023-07-29,0.2875,0.0,666.625,12.975,97.6125,62.9875,80.7125,65.25,20.75,36.75,51.075,4.575,109.6375,80.5375
2023-07-30,0.2775,0.0,660.625,13.075,97.8875,60.3375,80.15,67.0,21.125,38.0,51.25,4.125,98.975,80.7
2023-07-31,0.28375,0.0,665.375,13.4125,98.8125,61.325,80.725,68.25,20.625,38.0,51.9375,4.0875,98.3,80.7375
2023-08-01,0.27375,0.0,675.625,13.3625,96.7375,63.675,80.75,69.375,22.0,38.625,52.0,4.6875,112.2,80.925
2023-08-02,0.26,0.0,670.5,13.2125,90.4625,58.0375,73.8,75.125,27.0,46.875,51.825,5.075,121.575,80.65
2023-08-03,0.2625,0.0,706.125,13.5,87.825,58.0125,73.2375,77.75,30.625,49.0,52.3875,5.3625,128.1,79.6
2023-08-04,0.25625,0.0,702.625,15.775,91.9,59.2875,76.575,84.25,32.125,50.75,56.6875,4.475,107.05,79.025
2023-08-05,0.28,0.0,676.625,15.9625,95.3875,60.475,78.7125,81.625,27.25,48.125,56.9125,4.55,109.5125,79.0375
2023-08-06,0.28375,0.0,667.125,17.475,98.4,63.375,81.15,78.125,27.625,48.25,59.4125,4.55,109.2375,79.6875
2023-08-07,0.28,0.0,660.125,16.4375,100.95,64.1125,83.025,76.75,23.5,43.0,57.675,3.825,91.4875,80.75
2023-08-08,0.27125,0.0,669.25,14.15,96.3125,62.525,78.7625,72.0,23.125,43.375,53.4125,4.25,101.7125,80.975
2023-08-09,0.25,0.0,657.25,14.7125,93.6375,57.925,75.6125,81.125,26.625,49.625,54.7,3.8125,91.575,80.5125
2023-08-10,0.20875,0.0,502.0,16.1875,89.2,61.25,75.375,81.5,35.625,54.375,57.4,4.4625,106.9375,80.2375
2023-08-11,0.235,0.0,592.875,17.7875,91.0625,66.975,77.825,82.625,34.5,55.0,60.05,3.925,94.5,80.4875
2023-08-12,0.25375,0.0,625.5,17.125,95.15,63.6625,80.25,77.625,31.125,49.125,59.0125,4.025,96.725,81.1375
2023-08-13,0.2375,0.0,553.375,18.2625,96.975,66.9,82.5,74.375,31.875,48.625,60.8125,4.3125,103.3,81.5625
2023-08-14,0.26375,0.0,623.125,19.125,101.725,69.7375,85.7,74.5,28.0,46.0,62.037499999999994,4.1875,100.6,81.5875
2023-08-15,0.26875,0.0,622.5,20.1625,102.85,70.075,86.1,72.75,29.25,47.75,63.575,4.1375,99.35,82.0875
2023-08-16,0.20875,0.0,495.5,20.8375,100.325,69.425,84.4,77.125,33.5,52.125,64.55,3.6125,86.0875,82.9625
2023-08-17,0.26125,0.0,602.0,19.85,102.7,69.675,85.35,80.5,28.0,48.5,63.0875,4.0874999999999995,97.6625,83.14999999999999
2023-08-18,0.26,0.0,624.0,16.7875,96.2875,65.6,80.65,75.5,27.125,48.0,58.3375,4.4,105.425,82.9625
2023-08-19,0.22375,0.095,558.25,18.25,95.2875,62.8125,77.7375,88.75,31.25,56.625,60.8375,4.5625,109.225,82.225
2023-08-20,0.08125,0.15375,217.375,22.35,81.83333333333333,67.8875,73.875,93.875,62.625,77.8,66.4,3.925,94.0375,81.0125
2023-08-21,0.195,0.0212499999999999,495.625,20.775,87.8875,66.775,75.7625,93.75,46.0,68.5,64.575,6.762499999999999,162.45000000000002,80.0125
2023-08-22,0.2125,0.03,586.875,20.3,88.72500000000001,64.0125,75.3125,93.25,44.125,67.875,63.8625,4.05,97.1,79.8125
2023-08-23,0.2325,0.0,608.125,19.6125,95.2,64.0875,79.075,88.125,33.375,58.0,62.7625,3.65,87.5125,80.0625
2023-08-24,0.24625,0.0,593.125,17.5875,97.3125,64.975,80.4125,83.875,26.875,50.0,59.625,4.15,99.0625,80.175
2023-08-25,0.23125,0.0,608.5,16.9125,91.3875,62.35,76.475,80.25,34.875,54.875,58.7,4.2125,100.9875,80.0375
2023-08-26,0.23625,0.0,610.0,16.5125,93.3,59.6375,76.525,87.875,29.5,53.625,58.05,4.075,97.7875,79.6
2023-08-27,0.24875,0.0,619.375,14.7625,94.2,58.375,76.2375,83.125,25.75,48.5,54.7625,4.5,108.025,79.10000000000001
2023-08-28,0.25375,0.0,616.5,13.9625,96.175,56.4,76.975,79.125,23.625,45.0,53.0125,4.125,99.0375,78.45
2023-08-29,0.26,0.0,617.625,12.925,94.7625,58.5,76.525,75.5,21.0,42.25,50.7875,4.8375,116.125,78.05
2023-08-30,0.2375,0.0,598.5,14.525,94.7625,57.4125,75.875,80.125,24.875,48.0,54.2125,3.65,87.775,77.5375
2023-08-31,0.24875,0.0,582.625,13.5125,98.2125,58.625,77.85,80.375,17.75,42.125,52.05,4.1625000000000005,100.2625,77.575
2023-09-01,0.205,0.0,504.0,14.6375,88.375,58.3875,72.9375,77.125,33.875,53.625,54.6125,5.1625,123.5875,77.2875
2023-09-02,0.12125,0.0,332.875,16.375,80.975,61.45,70.28750000000001,82.625,49.125,65.0,57.8125,4.5625,109.4375,76.575
2023-09-03,0.14125,0.0025,368.75,16.075,79.7875,61.5875,70.0375,79.625,47.75,64.375,57.3625,5.325,127.775,76.1625
2023-09-04,0.195,0.0,575.875,15.1,84.0625,54.525,69.65,90.625,38.5,61.0,55.5375,3.45,83.3375,75.7125
2023-09-05,0.2025,0.0,567.25,15.475,90.1,57.15,73.7625,84.75,33.75,54.5,56.175,2.8,67.15,75.95
2023-09-06,0.21375,0.0,561.25,15.1375,90.1625,59.55,74.425,80.625,32.5,52.625,55.5375,3.925,94.2125,76.3
2023-09-07,0.20875,0.0,584.25,15.375,91.7625,58.875,75.2375,83.375,30.125,52.125,56.0375,3.625,86.8,76.425
2023-09-08,0.2125,0.0,558.375,15.125,95.6,58.3,76.925,81.625,26.75,48.375,55.4875,3.175,76.025,76.625
2023-09-09,0.205,0.00375,478.125,15.1,93.7375,64.2875,78.1625,71.5,29.25,46.625,55.375,4.275,103.2875,76.9375
2023-09-10,0.205,0.00875,483.25,14.225,92.55,64.225,76.95,71.75,26.875,45.5,53.5125,4.2,101.1375,76.925
2023-09-11,0.19,0.0,464.25,13.15,92.0,58.475,74.775,75.25,24.875,45.375,51.325,3.725,89.4125,76.3
2023-09-12,0.21,0.00125,551.625,13.8125,91.7875,56.7375,73.925,80.375,27.125,49.0,52.8875,3.7,88.775,75.86250000000001
2023-09-13,0.205,0.0,544.625,14.0375,92.1125,56.425,74.1875,78.875,27.625,49.375,53.3125,3.5125,84.25,75.7875
2023-09-14,0.2,0.0,529.125,15.0125,93.65,58.2875,75.9,79.75,28.25,49.75,55.1625,3.1625,75.7625,76.175
2023-09-15,0.2025,0.0,540.625,16.75,92.3625,62.1375,76.9,80.625,34.25,54.0,58.4,4.325,103.6875,76.6625
2023-09-16,0.19875,0.0,514.0,16.8375,88.975,61.7625,74.05,83.75,38.75,59.125,58.599999999999994,5.2375,125.8125,76.6625
2023-09-17,0.17625,0.0,499.625,16.1625,84.2875,59.775,70.9625,85.0,44.375,62.625,57.475,4.825,115.95,76.1875
2023-09-18,0.16,0.0,440.5,14.9375,82.75,58.0375,69.875,82.625,42.25,60.0,55.2875,4.45,106.8875,75.7625
2023-09-19,0.1775,0.0,490.25,15.0,85.0125,58.35,70.7125,81.0,39.75,58.875,55.375,3.9125,94.025,75.4875
2023-09-20,0.17625,0.0,491.875,15.35,86.875,58.45,71.7,82.875,37.25,58.375,56.0,3.5125,84.0875,75.475
2023-09-21,0.16375,0.0,486.125,13.45,80.5125,54.8125,66.625,85.875,38.125,60.375,52.325,3.825,91.7875,75.275
2023-09-22,0.16625,0.0,492.875,13.6125,81.8625,52.4875,66.775,89.0,37.375,61.125,52.7125,3.5,83.8,74.5625
2023-09-23,0.1675,0.0,484.125,13.7375,83.75,56.075,68.525,83.0,35.75,58.5,53.025,3.5875,86.275,73.9375
2023-09-24,0.16625,0.0,492.0,13.4125,85.575,52.625,68.125,85.75,32.625,57.625,52.3125,3.325,79.7125,73.675
2023-09-25,0.16625,0.0,486.75,13.6125,83.575,55.5,68.75,86.625,35.625,57.0,52.675,4.525,108.8125,73.85
2023-09-26,0.175,0.0,484.0,13.8625,82.7375,52.45,68.125,84.25,37.625,59.375,53.25,4.7875,114.3375,73.2
2023-09-27,0.1825,0.0,487.25,13.275,83.0375,54.5375,68.2875,84.75,32.5,56.375,52.0,5.2375,125.6625,72.8875
